order_id,invoice_number,order_date,order_time,product_name,brand_name,sub_category,qty,total_amount,customer_number,salesperson_name,store_name
ORD1345,INV-20345,2026-05-15,10:16:58,MAC Premium Cosmetics,MAC,Cosmetics,4,1258.28,CUST136,Charlie,Brigade Road Flagship
ORD1346,INV-20346,2026-05-25,08:16:58,MINIMALIST Premium Fragrance,MINIMALIST,Fragrance,1,2724.16,CUST165,Charlie,Brigade Road Flagship
ORD1347,INV-20347,2026-05-24,06:16:58,MAC Premium Haircare,MAC,Haircare,4,775.33,CUST270,Alice,Brigade Road Flagship
ORD1348,INV-20348,2026-06-01,09:16:58,FACES CANADA Premium Fragrance,FACES CANADA,Fragrance,1,2544.06,CUST224,Bob,Brigade Road Flagship
ORD1349,INV-20349,2026-05-28,15:16:58,MAC Premium Haircare,MAC,Haircare,2,4766.3,CUST123,Charlie,Brigade Road Flagship
ORD1350,INV-20350,2026-05-03,11:16:58,MAYBELLINE Premium Skincare,MAYBELLINE,Skincare,3,2623.88,CUST249,Bob,Brigade Road Flagship
ORD1351,INV-20351,2026-05-10,12:16:58,THE FACE SHOP Premium Cosmetics,THE FACE SHOP,Cosmetics,2,698.77,CUST115,Bob,Brigade Road Flagship
ORD1352,INV-20352,2026-05-23,07:16:58,MAYBELLINE Premium Haircare,MAYBELLINE,Haircare,4,4156.53,CUST219,Alice,Brigade Road Flagship
ORD1353,INV-20353,2026-05-30,13:16:58,HUDA BEAUTY Premium Cosmetics,HUDA BEAUTY,Cosmetics,2,4029.47,CUST159,Bob,Brigade Road Flagship
ORD1354,INV-20354,2026-05-10,07:16:58,HUDA BEAUTY Premium Haircare,HUDA BEAUTY,Haircare,1,3727.92,CUST255,Charlie,Brigade Road Flagship
ORD1355,INV-20355,2026-05-17,06:16:58,MAC Premium Fragrance,MAC,Fragrance,4,1400.5,CUST116,Charlie,Brigade Road Flagship
ORD1356,INV-20356,2026-05-04,10:16:58,PLUM Premium Cosmetics,PLUM,Cosmetics,3,953.01,CUST114,Alice,Brigade Road Flagship
ORD1357,INV-20357,2026-05-29,08:16:58,MINIMALIST Premium Haircare,MINIMALIST,Haircare,4,2086.3,CUST126,Bob,Brigade Road Flagship
ORD1358,INV-20358,2026-05-25,13:16:58,FACES CANADA Premium Fragrance,FACES CANADA,Fragrance,1,2641.93,CUST106,Charlie,Brigade Road Flagship
ORD1359,INV-20359,2026-05-25,06:16:58,LAKME Premium Haircare,LAKME,Haircare,1,1904.51,CUST228,Bob,Brigade Road Flagship
ORD1360,INV-20360,2026-05-09,07:16:58,FARMSTAY Premium Haircare,FARMSTAY,Haircare,1,4401.49,CUST280,Bob,Brigade Road Flagship
ORD1361,INV-20361,2026-05-05,11:16:58,DERMA CO Premium Fragrance,DERMA CO,Fragrance,2,801.98,CUST208,Bob,Brigade Road Flagship
ORD1362,INV-20362,2026-05-11,14:16:58,FARMSTAY Premium Fragrance,FARMSTAY,Fragrance,2,561.33,CUST192,Bob,Brigade Road Flagship
ORD1363,INV-20363,2026-05-23,09:16:58,MAYBELLINE Premium Fragrance,MAYBELLINE,Fragrance,3,901.71,CUST183,Alice,Brigade Road Flagship
ORD1364,INV-20364,2026-05-19,16:16:58,FACES CANADA Premium Skincare,FACES CANADA,Skincare,3,2770.6,CUST207,Charlie,Brigade Road Flagship
ORD1365,INV-20365,2026-05-21,08:16:58,SWISS BEAUTY Premium Cosmetics,SWISS BEAUTY,Cosmetics,4,2669.42,CUST202,Alice,Brigade Road Flagship
ORD1366,INV-20366,2026-05-25,07:16:58,MAC Premium Cosmetics,MAC,Cosmetics,2,3924.49,CUST297,Alice,Brigade Road Flagship
ORD1367,INV-20367,2026-05-20,08:16:58,THE FACE SHOP Premium Fragrance,THE FACE SHOP,Fragrance,4,885.38,CUST135,Bob,Brigade Road Flagship
ORD1368,INV-20368,2026-05-27,10:16:58,THE FACE SHOP Premium Skincare,THE FACE SHOP,Skincare,3,1609.55,CUST130,Bob,Brigade Road Flagship
ORD1369,INV-20369,2026-05-14,07:16:58,MAYBELLINE Premium Fragrance,MAYBELLINE,Fragrance,2,4426.75,CUST125,Charlie,Brigade Road Flagship
ORD1370,INV-20370,2026-05-31,07:16:58,LAKME Premium Fragrance,LAKME,Fragrance,3,4273.67,CUST203,Charlie,Brigade Road Flagship
ORD1371,INV-20371,2026-05-17,13:16:58,MAYBELLINE Premium Haircare,MAYBELLINE,Haircare,2,4757.85,CUST123,Charlie,Brigade Road Flagship
ORD1372,INV-20372,2026-06-01,12:16:58,FACES CANADA Premium Fragrance,FACES CANADA,Fragrance,2,4318.45,CUST288,Bob,Brigade Road Flagship
ORD1373,INV-20373,2026-05-05,12:16:58,HUDA BEAUTY Premium Skincare,HUDA BEAUTY,Skincare,3,4909.15,CUST283,Charlie,Brigade Road Flagship
ORD1374,INV-20374,2026-05-17,11:16:58,DERMA CO Premium Cosmetics,DERMA CO,Cosmetics,4,740.85,CUST267,Bob,Brigade Road Flagship
ORD1375,INV-20375,2026-05-17,12:16:58,MAC Premium Haircare,MAC,Haircare,2,1376.39,CUST225,Charlie,Brigade Road Flagship
ORD1376,INV-20376,2026-05-23,06:16:58,LAKME Premium Cosmetics,LAKME,Cosmetics,2,2492.84,CUST290,Charlie,Brigade Road Flagship
ORD1377,INV-20377,2026-05-16,15:16:58,DERMA CO Premium Cosmetics,DERMA CO,Cosmetics,3,1363.89,CUST249,Alice,Brigade Road Flagship
ORD1378,INV-20378,2026-05-04,15:16:58,SWISS BEAUTY Premium Haircare,SWISS BEAUTY,Haircare,4,1423.68,CUST265,Charlie,Brigade Road Flagship
ORD1379,INV-20379,2026-05-21,13:16:58,FARMSTAY Premium Cosmetics,FARMSTAY,Cosmetics,3,3752.58,CUST180,Alice,Brigade Road Flagship
ORD1380,INV-20380,2026-05-17,12:16:58,SWISS BEAUTY Premium Cosmetics,SWISS BEAUTY,Cosmetics,2,1623.24,CUST224,Charlie,Brigade Road Flagship
ORD1381,INV-20381,2026-05-15,08:16:58,HUDA BEAUTY Premium Fragrance,HUDA BEAUTY,Fragrance,4,4602.11,CUST121,Charlie,Brigade Road Flagship
ORD1382,INV-20382,2026-05-25,07:16:58,DERMA CO Premium Haircare,DERMA CO,Haircare,4,2929.7,CUST169,Charlie,Brigade Road Flagship
ORD1383,INV-20383,2026-06-02,07:16:58,FARMSTAY Premium Fragrance,FARMSTAY,Fragrance,4,2375.64,CUST113,Charlie,Brigade Road Flagship
ORD1384,INV-20384,2026-05-30,12:16:58,FARMSTAY Premium Skincare,FARMSTAY,Skincare,1,1290.0,CUST260,Alice,Brigade Road Flagship
ORD1385,INV-20385,2026-05-15,12:16:58,MINIMALIST Premium Cosmetics,MINIMALIST,Cosmetics,1,4936.76,CUST203,Charlie,Brigade Road Flagship
ORD1386,INV-20386,2026-05-05,09:16:58,THE FACE SHOP Premium Haircare,THE FACE SHOP,Haircare,3,3777.73,CUST205,Charlie,Brigade Road Flagship
ORD1387,INV-20387,2026-05-10,10:16:58,DERMA CO Premium Skincare,DERMA CO,Skincare,1,2682.77,CUST212,Charlie,Brigade Road Flagship
ORD1388,INV-20388,2026-05-20,15:16:58,MINIMALIST Premium Cosmetics,MINIMALIST,Cosmetics,3,3738.02,CUST214,Bob,Brigade Road Flagship
ORD1389,INV-20389,2026-05-17,11:16:58,MINIMALIST Premium Skincare,MINIMALIST,Skincare,1,1861.08,CUST222,Charlie,Brigade Road Flagship
ORD1390,INV-20390,2026-05-10,11:16:58,PLUM Premium Fragrance,PLUM,Fragrance,2,3948.47,CUST151,Alice,Brigade Road Flagship
ORD1391,INV-20391,2026-05-11,06:16:58,SWISS BEAUTY Premium Skincare,SWISS BEAUTY,Skincare,1,2453.35,CUST286,Bob,Brigade Road Flagship
ORD1392,INV-20392,2026-05-17,11:16:58,LAKME Premium Fragrance,LAKME,Fragrance,1,1457.77,CUST119,Alice,Brigade Road Flagship
ORD1393,INV-20393,2026-05-10,13:16:58,DERMA CO Premium Skincare,DERMA CO,Skincare,3,3572.91,CUST299,Charlie,Brigade Road Flagship
ORD1394,INV-20394,2026-05-17,14:16:58,DERMA CO Premium Fragrance,DERMA CO,Fragrance,4,3779.98,CUST111,Charlie,Brigade Road Flagship
ORD1395,INV-20395,2026-05-06,15:16:58,DERMA CO Premium Fragrance,DERMA CO,Fragrance,1,535.2,CUST185,Alice,Brigade Road Flagship
ORD1396,INV-20396,2026-05-21,08:16:58,FACES CANADA Premium Skincare,FACES CANADA,Skincare,3,1093.79,CUST166,Bob,Brigade Road Flagship
ORD1397,INV-20397,2026-05-08,14:16:58,LAKME Premium Fragrance,LAKME,Fragrance,2,1594.98,CUST168,Bob,Brigade Road Flagship
ORD1398,INV-20398,2026-05-29,15:16:58,LAKME Premium Fragrance,LAKME,Fragrance,3,1569.28,CUST212,Charlie,Brigade Road Flagship
ORD1399,INV-20399,2026-05-29,06:16:58,DERMA CO Premium Fragrance,DERMA CO,Fragrance,2,2068.61,CUST293,Alice,Brigade Road Flagship
ORD1400,INV-20400,2026-05-24,06:16:58,MAC Premium Cosmetics,MAC,Cosmetics,4,674.75,CUST296,Bob,Brigade Road Flagship
ORD1401,INV-20401,2026-05-17,16:16:58,MINIMALIST Premium Skincare,MINIMALIST,Skincare,3,4718.4,CUST192,Charlie,Brigade Road Flagship
ORD1402,INV-20402,2026-05-03,14:16:58,HUDA BEAUTY Premium Cosmetics,HUDA BEAUTY,Cosmetics,2,4672.69,CUST283,Alice,Brigade Road Flagship
ORD1403,INV-20403,2026-05-19,07:16:58,COSRX Premium Cosmetics,COSRX,Cosmetics,1,4582.17,CUST114,Bob,Brigade Road Flagship
ORD1404,INV-20404,2026-05-09,14:16:58,HUDA BEAUTY Premium Haircare,HUDA BEAUTY,Haircare,1,2995.7,CUST222,Bob,Brigade Road Flagship
ORD1405,INV-20405,2026-05-20,08:16:58,COSRX Premium Fragrance,COSRX,Fragrance,1,3568.83,CUST266,Alice,Brigade Road Flagship
ORD1406,INV-20406,2026-05-03,08:16:58,LAKME Premium Fragrance,LAKME,Fragrance,2,4009.99,CUST107,Bob,Brigade Road Flagship
ORD1407,INV-20407,2026-05-09,16:16:58,MAYBELLINE Premium Cosmetics,MAYBELLINE,Cosmetics,1,1348.5,CUST245,Bob,Brigade Road Flagship
ORD1408,INV-20408,2026-05-14,08:16:58,SWISS BEAUTY Premium Cosmetics,SWISS BEAUTY,Cosmetics,3,2102.86,CUST185,Bob,Brigade Road Flagship
ORD1409,INV-20409,2026-05-17,16:16:58,FACES CANADA Premium Haircare,FACES CANADA,Haircare,1,2748.86,CUST185,Alice,Brigade Road Flagship
ORD1410,INV-20410,2026-05-26,07:16:58,FARMSTAY Premium Cosmetics,FARMSTAY,Cosmetics,3,3313.34,CUST141,Alice,Brigade Road Flagship
ORD1411,INV-20411,2026-05-22,09:16:58,HUDA BEAUTY Premium Fragrance,HUDA BEAUTY,Fragrance,1,2889.74,CUST218,Bob,Brigade Road Flagship
ORD1412,INV-20412,2026-05-22,12:16:58,HUDA BEAUTY Premium Cosmetics,HUDA BEAUTY,Cosmetics,1,2105.75,CUST284,Charlie,Brigade Road Flagship
ORD1413,INV-20413,2026-05-25,06:16:58,PLUM Premium Skincare,PLUM,Skincare,4,3339.19,CUST194,Charlie,Brigade Road Flagship
ORD1414,INV-20414,2026-05-16,06:16:58,HUDA BEAUTY Premium Haircare,HUDA BEAUTY,Haircare,4,1900.77,CUST291,Bob,Brigade Road Flagship
ORD1415,INV-20415,2026-05-31,11:16:58,FARMSTAY Premium Skincare,FARMSTAY,Skincare,1,3651.33,CUST299,Alice,Brigade Road Flagship
ORD1416,INV-20416,2026-05-26,12:16:58,THE FACE SHOP Premium Haircare,THE FACE SHOP,Haircare,3,1062.36,CUST155,Charlie,Brigade Road Flagship
ORD1417,INV-20417,2026-05-07,14:16:58,COSRX Premium Skincare,COSRX,Skincare,4,4170.59,CUST174,Bob,Brigade Road Flagship
ORD1418,INV-20418,2026-05-29,14:16:58,DERMA CO Premium Haircare,DERMA CO,Haircare,1,1073.65,CUST184,Charlie,Brigade Road Flagship
ORD1419,INV-20419,2026-05-15,10:16:58,FACES CANADA Premium Haircare,FACES CANADA,Haircare,1,4944.76,CUST220,Alice,Brigade Road Flagship
ORD1420,INV-20420,2026-05-12,09:16:58,THE FACE SHOP Premium Fragrance,THE FACE SHOP,Fragrance,2,3916.51,CUST160,Charlie,Brigade Road Flagship
ORD1421,INV-20421,2026-05-30,15:16:58,FACES CANADA Premium Skincare,FACES CANADA,Skincare,2,900.13,CUST145,Alice,Brigade Road Flagship
ORD1422,INV-20422,2026-05-23,08:16:58,PLUM Premium Haircare,PLUM,Haircare,3,1662.91,CUST208,Bob,Brigade Road Flagship
ORD1423,INV-20423,2026-05-27,08:16:58,MAYBELLINE Premium Cosmetics,MAYBELLINE,Cosmetics,2,3131.79,CUST122,Alice,Brigade Road Flagship
ORD1424,INV-20424,2026-05-16,09:16:58,COSRX Premium Fragrance,COSRX,Fragrance,2,3281.58,CUST143,Alice,Brigade Road Flagship
ORD1425,INV-20425,2026-05-26,06:16:58,FARMSTAY Premium Cosmetics,FARMSTAY,Cosmetics,1,1790.46,CUST180,Bob,Brigade Road Flagship
ORD1426,INV-20426,2026-05-23,07:16:58,COSRX Premium Fragrance,COSRX,Fragrance,2,2593.84,CUST297,Alice,Brigade Road Flagship
ORD1427,INV-20427,2026-05-28,10:16:58,COSRX Premium Skincare,COSRX,Skincare,1,1563.01,CUST185,Charlie,Brigade Road Flagship
ORD1428,INV-20428,2026-05-18,14:16:58,SWISS BEAUTY Premium Skincare,SWISS BEAUTY,Skincare,3,3674.13,CUST251,Charlie,Brigade Road Flagship
ORD1429,INV-20429,2026-05-04,15:16:58,THE FACE SHOP Premium Skincare,THE FACE SHOP,Skincare,2,3844.55,CUST116,Alice,Brigade Road Flagship
ORD1430,INV-20430,2026-05-30,06:16:58,THE FACE SHOP Premium Fragrance,THE FACE SHOP,Fragrance,3,2950.19,CUST117,Charlie,Brigade Road Flagship
ORD1431,INV-20431,2026-05-13,06:16:58,COSRX Premium Fragrance,COSRX,Fragrance,1,3073.97,CUST142,Charlie,Brigade Road Flagship
ORD1432,INV-20432,2026-05-11,10:16:58,HUDA BEAUTY Premium Cosmetics,HUDA BEAUTY,Cosmetics,1,1022.53,CUST128,Bob,Brigade Road Flagship
ORD1433,INV-20433,2026-05-16,08:16:58,PLUM Premium Cosmetics,PLUM,Cosmetics,3,4822.15,CUST248,Charlie,Brigade Road Flagship
ORD1434,INV-20434,2026-05-06,06:16:58,SWISS BEAUTY Premium Cosmetics,SWISS BEAUTY,Cosmetics,3,4984.86,CUST111,Bob,Brigade Road Flagship
ORD1435,INV-20435,2026-05-27,07:16:58,PLUM Premium Fragrance,PLUM,Fragrance,2,3945.12,CUST133,Alice,Brigade Road Flagship
ORD1436,INV-20436,2026-05-29,15:16:58,MAC Premium Cosmetics,MAC,Cosmetics,2,1087.69,CUST199,Alice,Brigade Road Flagship
ORD1437,INV-20437,2026-05-14,09:16:58,MAYBELLINE Premium Fragrance,MAYBELLINE,Fragrance,1,3713.1,CUST172,Alice,Brigade Road Flagship
ORD1438,INV-20438,2026-05-22,15:16:58,MAYBELLINE Premium Fragrance,MAYBELLINE,Fragrance,4,3953.62,CUST220,Alice,Brigade Road Flagship
ORD1439,INV-20439,2026-05-10,14:16:58,SWISS BEAUTY Premium Cosmetics,SWISS BEAUTY,Cosmetics,3,3838.26,CUST263,Alice,Brigade Road Flagship
ORD1440,INV-20440,2026-05-28,15:16:58,MAC Premium Haircare,MAC,Haircare,2,4391.5,CUST205,Alice,Brigade Road Flagship
ORD1441,INV-20441,2026-05-16,08:16:58,FARMSTAY Premium Fragrance,FARMSTAY,Fragrance,2,2455.31,CUST112,Bob,Brigade Road Flagship
ORD1442,INV-20442,2026-05-30,07:16:58,THE FACE SHOP Premium Fragrance,THE FACE SHOP,Fragrance,4,2808.57,CUST234,Charlie,Brigade Road Flagship
ORD1443,INV-20443,2026-05-26,06:16:58,MAYBELLINE Premium Skincare,MAYBELLINE,Skincare,3,1679.45,CUST251,Bob,Brigade Road Flagship
ORD1444,INV-20444,2026-05-19,11:16:58,FARMSTAY Premium Skincare,FARMSTAY,Skincare,1,4419.34,CUST178,Bob,Brigade Road Flagship
ORD1445,INV-20445,2026-05-09,15:16:58,SWISS BEAUTY Premium Fragrance,SWISS BEAUTY,Fragrance,4,2664.19,CUST185,Bob,Brigade Road Flagship
ORD1446,INV-20446,2026-05-26,10:16:58,MAYBELLINE Premium Fragrance,MAYBELLINE,Fragrance,2,3744.55,CUST103,Charlie,Brigade Road Flagship
ORD1447,INV-20447,2026-05-25,08:16:58,MAYBELLINE Premium Fragrance,MAYBELLINE,Fragrance,4,4874.84,CUST286,Alice,Brigade Road Flagship
ORD1448,INV-20448,2026-05-17,11:16:58,FARMSTAY Premium Cosmetics,FARMSTAY,Cosmetics,3,805.28,CUST259,Charlie,Brigade Road Flagship
ORD1449,INV-20449,2026-05-12,10:16:58,THE FACE SHOP Premium Cosmetics,THE FACE SHOP,Cosmetics,2,3231.53,CUST103,Charlie,Brigade Road Flagship
ORD1450,INV-20450,2026-05-22,08:16:58,HUDA BEAUTY Premium Fragrance,HUDA BEAUTY,Fragrance,1,4771.96,CUST122,Bob,Brigade Road Flagship
ORD1451,INV-20451,2026-05-20,11:16:58,HUDA BEAUTY Premium Skincare,HUDA BEAUTY,Skincare,3,3924.32,CUST211,Charlie,Brigade Road Flagship
ORD1452,INV-20452,2026-06-01,16:16:58,COSRX Premium Skincare,COSRX,Skincare,2,4958.14,CUST242,Alice,Brigade Road Flagship
ORD1453,INV-20453,2026-05-08,10:16:58,PLUM Premium Fragrance,PLUM,Fragrance,4,2247.14,CUST295,Bob,Brigade Road Flagship
ORD1454,INV-20454,2026-05-14,09:16:58,LAKME Premium Cosmetics,LAKME,Cosmetics,3,3497.95,CUST160,Alice,Brigade Road Flagship
ORD1455,INV-20455,2026-05-30,11:16:58,SWISS BEAUTY Premium Fragrance,SWISS BEAUTY,Fragrance,1,4150.26,CUST281,Bob,Brigade Road Flagship
ORD1456,INV-20456,2026-05-27,12:16:58,FACES CANADA Premium Skincare,FACES CANADA,Skincare,1,4154.64,CUST223,Bob,Brigade Road Flagship
ORD1457,INV-20457,2026-05-21,08:16:58,SWISS BEAUTY Premium Cosmetics,SWISS BEAUTY,Cosmetics,3,1494.98,CUST248,Bob,Brigade Road Flagship
ORD1458,INV-20458,2026-05-03,13:16:58,COSRX Premium Fragrance,COSRX,Fragrance,1,4634.81,CUST141,Bob,Brigade Road Flagship
ORD1459,INV-20459,2026-06-02,11:16:58,HUDA BEAUTY Premium Cosmetics,HUDA BEAUTY,Cosmetics,1,4482.63,CUST144,Charlie,Brigade Road Flagship
ORD1460,INV-20460,2026-05-04,12:16:58,DERMA CO Premium Cosmetics,DERMA CO,Cosmetics,1,4742.78,CUST284,Charlie,Brigade Road Flagship
ORD1461,INV-20461,2026-05-29,06:16:58,THE FACE SHOP Premium Skincare,THE FACE SHOP,Skincare,1,3535.72,CUST148,Alice,Brigade Road Flagship
ORD1462,INV-20462,2026-05-26,12:16:58,MAYBELLINE Premium Fragrance,MAYBELLINE,Fragrance,3,1299.96,CUST136,Charlie,Brigade Road Flagship
ORD1463,INV-20463,2026-05-31,16:16:58,SWISS BEAUTY Premium Cosmetics,SWISS BEAUTY,Cosmetics,3,4631.15,CUST233,Alice,Brigade Road Flagship
ORD1464,INV-20464,2026-05-23,10:16:58,DERMA CO Premium Fragrance,DERMA CO,Fragrance,3,4183.45,CUST129,Alice,Brigade Road Flagship
ORD1465,INV-20465,2026-06-01,16:16:58,HUDA BEAUTY Premium Cosmetics,HUDA BEAUTY,Cosmetics,2,1716.78,CUST118,Bob,Brigade Road Flagship
ORD1466,INV-20466,2026-05-15,14:16:58,HUDA BEAUTY Premium Fragrance,HUDA BEAUTY,Fragrance,4,1986.93,CUST266,Bob,Brigade Road Flagship
ORD1467,INV-20467,2026-05-30,08:16:58,DERMA CO Premium Haircare,DERMA CO,Haircare,3,4040.65,CUST109,Bob,Brigade Road Flagship
ORD1468,INV-20468,2026-05-30,10:16:58,SWISS BEAUTY Premium Cosmetics,SWISS BEAUTY,Cosmetics,1,1392.35,CUST121,Alice,Brigade Road Flagship
ORD1469,INV-20469,2026-05-29,08:16:58,COSRX Premium Haircare,COSRX,Haircare,4,1709.8,CUST198,Charlie,Brigade Road Flagship
ORD1470,INV-20470,2026-05-27,07:16:58,MINIMALIST Premium Fragrance,MINIMALIST,Fragrance,2,4070.54,CUST131,Charlie,Brigade Road Flagship
ORD1471,INV-20471,2026-05-16,14:16:58,HUDA BEAUTY Premium Cosmetics,HUDA BEAUTY,Cosmetics,1,4032.11,CUST215,Alice,Brigade Road Flagship
ORD1472,INV-20472,2026-05-16,11:16:58,PLUM Premium Fragrance,PLUM,Fragrance,3,2381.35,CUST249,Alice,Brigade Road Flagship
ORD1473,INV-20473,2026-05-28,13:16:58,MAYBELLINE Premium Cosmetics,MAYBELLINE,Cosmetics,1,4057.48,CUST290,Bob,Brigade Road Flagship
ORD1474,INV-20474,2026-05-29,15:16:58,COSRX Premium Skincare,COSRX,Skincare,2,4167.6,CUST251,Charlie,Brigade Road Flagship
ORD1475,INV-20475,2026-05-21,14:16:58,MAC Premium Skincare,MAC,Skincare,1,2342.71,CUST217,Charlie,Brigade Road Flagship
ORD1476,INV-20476,2026-05-08,06:16:58,FARMSTAY Premium Skincare,FARMSTAY,Skincare,1,4039.03,CUST140,Alice,Brigade Road Flagship
ORD1477,INV-20477,2026-05-04,07:16:58,FARMSTAY Premium Cosmetics,FARMSTAY,Cosmetics,4,4078.31,CUST288,Alice,Brigade Road Flagship
ORD1478,INV-20478,2026-05-27,10:16:58,FARMSTAY Premium Haircare,FARMSTAY,Haircare,3,685.59,CUST300,Alice,Brigade Road Flagship
ORD1479,INV-20479,2026-05-03,06:16:58,THE FACE SHOP Premium Cosmetics,THE FACE SHOP,Cosmetics,1,2345.74,CUST230,Charlie,Brigade Road Flagship
ORD1480,INV-20480,2026-05-14,08:16:58,SWISS BEAUTY Premium Haircare,SWISS BEAUTY,Haircare,2,4649.41,CUST100,Bob,Brigade Road Flagship
ORD1481,INV-20481,2026-05-27,16:16:58,THE FACE SHOP Premium Skincare,THE FACE SHOP,Skincare,2,2491.63,CUST175,Alice,Brigade Road Flagship
ORD1482,INV-20482,2026-05-14,10:16:58,DERMA CO Premium Cosmetics,DERMA CO,Cosmetics,3,3485.22,CUST294,Bob,Brigade Road Flagship
ORD1483,INV-20483,2026-05-26,13:16:58,SWISS BEAUTY Premium Cosmetics,SWISS BEAUTY,Cosmetics,3,775.7,CUST277,Charlie,Brigade Road Flagship
ORD1484,INV-20484,2026-05-25,14:16:58,PLUM Premium Fragrance,PLUM,Fragrance,4,4032.41,CUST216,Bob,Brigade Road Flagship
ORD1485,INV-20485,2026-05-10,07:16:58,MAC Premium Haircare,MAC,Haircare,2,1997.74,CUST156,Bob,Brigade Road Flagship
ORD1486,INV-20486,2026-05-21,12:16:58,MINIMALIST Premium Cosmetics,MINIMALIST,Cosmetics,3,595.63,CUST156,Bob,Brigade Road Flagship
ORD1487,INV-20487,2026-05-12,15:16:58,MAC Premium Skincare,MAC,Skincare,4,3777.39,CUST263,Alice,Brigade Road Flagship
ORD1488,INV-20488,2026-05-13,13:16:58,MAYBELLINE Premium Cosmetics,MAYBELLINE,Cosmetics,4,4836.92,CUST271,Bob,Brigade Road Flagship
ORD1489,INV-20489,2026-05-18,09:16:58,MAYBELLINE Premium Fragrance,MAYBELLINE,Fragrance,3,4269.25,CUST268,Charlie,Brigade Road Flagship
ORD1490,INV-20490,2026-05-23,16:16:58,MAC Premium Haircare,MAC,Haircare,3,613.93,CUST162,Bob,Brigade Road Flagship
ORD1491,INV-20491,2026-05-16,14:16:58,SWISS BEAUTY Premium Skincare,SWISS BEAUTY,Skincare,1,836.58,CUST124,Charlie,Brigade Road Flagship
ORD1492,INV-20492,2026-05-24,14:16:58,MAYBELLINE Premium Haircare,MAYBELLINE,Haircare,3,4676.09,CUST116,Bob,Brigade Road Flagship
ORD1493,INV-20493,2026-05-25,09:16:58,SWISS BEAUTY Premium Fragrance,SWISS BEAUTY,Fragrance,1,4266.58,CUST169,Bob,Brigade Road Flagship
ORD1494,INV-20494,2026-05-09,09:16:58,THE FACE SHOP Premium Haircare,THE FACE SHOP,Haircare,1,3210.81,CUST147,Charlie,Brigade Road Flagship
ORD1495,INV-20495,2026-05-06,08:16:58,FARMSTAY Premium Fragrance,FARMSTAY,Fragrance,1,4253.58,CUST205,Alice,Brigade Road Flagship
ORD1496,INV-20496,2026-06-01,14:16:58,MINIMALIST Premium Skincare,MINIMALIST,Skincare,3,2299.49,CUST272,Bob,Brigade Road Flagship
ORD1497,INV-20497,2026-05-08,12:16:58,DERMA CO Premium Cosmetics,DERMA CO,Cosmetics,1,2032.08,CUST166,Bob,Brigade Road Flagship
ORD1498,INV-20498,2026-05-21,13:16:58,PLUM Premium Haircare,PLUM,Haircare,3,733.12,CUST115,Alice,Brigade Road Flagship
ORD1499,INV-20499,2026-05-14,07:16:58,THE FACE SHOP Premium Skincare,THE FACE SHOP,Skincare,2,4706.66,CUST136,Bob,Brigade Road Flagship
ORD1500,INV-20500,2026-05-27,06:16:58,MAC Premium Haircare,MAC,Haircare,4,3053.0,CUST178,Bob,Brigade Road Flagship
